,transaction_logistic_pharmacy_id,drug_id,quantity
8506,GB85HHKS60637266141217,drug60843760,582
8507,GB85HHKS60637266141217,drug81459506,763
8508,GB85HHKS60637266141217,drug34789896,350
8509,GB85HHKS60637266141217,drug22125507,964
8510,GB85HHKS60637266141217,drug82627058,320
8511,GB85HHKS60637266141217,drug34789896,219
8512,GB85HHKS60637266141217,drug67522019,151
8513,GB85HHKS60637266141217,drug40298825,185
8514,GB85HHKS60637266141217,drug05244287,629
8515,GB85HHKS60637266141217,drug09768543,387
8516,GB85HHKS60637266141217,drug51906948,219
8517,GB85HHKS60637266141217,drug91871275,430
8518,GB85HHKS60637266141217,drug96335857,957
8519,GB85HHKS60637266141217,drug68272647,602
8520,GB85HHKS60637266141217,drug96302910,176
8521,GB85HHKS60637266141217,drug00913164,397
8522,GB85HHKS60637266141217,drug78665699,751
8523,GB85HHKS60637266141217,drug16113015,562
8524,GB85HHKS60637266141217,drug70415612,197
8525,GB85HHKS60637266141217,drug34105634,207
8526,GB85HHKS60637266141217,drug68272647,967
8527,GB85HHKS60637266141217,drug91280893,689
8528,GB85HHKS60637266141217,drug38475368,219
8529,GB85HHKS60637266141217,drug36646647,674
8530,GB85HHKS60637266141217,drug34789896,356
8531,GB85HHKS60637266141217,drug17244244,969
8532,GB85HHKS60637266141217,drug53526540,905
8533,GB85HHKS60637266141217,drug07596964,885
8534,GB85HHKS60637266141217,drug52419621,612
8535,GB85HHKS60637266141217,drug12221745,750
8536,GB85HHKS60637266141217,drug52419621,206
8537,GB85HHKS60637266141217,drug01308433,952
8538,GB85HHKS60637266141217,drug80453208,862
8539,GB85HHKS60637266141217,drug72250907,853
8540,GB85HHKS60637266141217,drug82670597,387
8541,GB85HHKS60637266141217,drug73216940,837
8542,GB85HHKS60637266141217,drug00296038,596
8543,GB85HHKS60637266141217,drug83741951,295
8544,GB85HHKS60637266141217,drug59470267,262
8545,GB85HHKS60637266141217,drug02160115,644
8546,GB85HHKS60637266141217,drug40688589,432
8547,GB85HHKS60637266141217,drug63702156,713
8548,GB85HHKS60637266141217,drug24571234,553
8549,GB85HHKS60637266141217,drug81570454,110
8550,GB85HHKS60637266141217,drug04673408,194
8551,GB85HHKS60637266141217,drug82066062,858
8552,GB85HHKS60637266141217,drug80124078,870
8553,GB85HHKS60637266141217,drug43279241,438
8554,GB85HHKS60637266141217,drug88734576,853
8555,GB85HHKS60637266141217,drug28011682,830
8556,GB85HHKS60637266141217,drug90435782,963
8557,GB85HHKS60637266141217,drug73216940,427
8558,GB85HHKS60637266141217,drug37858179,954
8559,GB85HHKS60637266141217,drug45996863,175
8560,GB85HHKS60637266141217,drug57961255,292
8561,GB85HHKS60637266141217,drug11824657,881
8562,GB85HHKS60637266141217,drug96966044,498
8563,GB85HHKS60637266141217,drug91243812,136
8564,GB85HHKS60637266141217,drug66600541,612
8565,GB85HHKS60637266141217,drug73216940,221
8566,GB85HHKS60637266141217,drug26446547,217
8567,GB85HHKS60637266141217,drug07596964,886
8568,GB85HHKS60637266141217,drug52419621,993
8569,GB85HHKS60637266141217,drug71734989,752
8570,GB85HHKS60637266141217,drug96335857,789
8571,GB85HHKS60637266141217,drug73216940,301
8572,GB85HHKS60637266141217,drug51423551,350
8573,GB85HHKS60637266141217,drug45996863,421
8574,GB85HHKS60637266141217,drug13317331,555
8575,GB85HHKS60637266141217,drug72930892,733
8576,GB85HHKS60637266141217,drug57961255,343
8577,GB85HHKS60637266141217,drug13038472,211
8578,GB85HHKS60637266141217,drug30212688,371
8579,GB85HHKS60637266141217,drug60843760,125
8580,GB85HHKS60637266141217,drug63441802,447
8581,GB85HHKS60637266141217,drug14294525,286
8582,GB85HHKS60637266141217,drug61531215,711
8583,GB85HHKS60637266141217,drug98928200,493
8584,GB85HHKS60637266141217,drug49452730,308
8585,GB85HHKS60637266141217,drug07596964,569
8586,GB85HHKS60637266141217,drug27231500,613
8587,GB85HHKS60637266141217,drug51423551,659
8588,GB85HHKS60637266141217,drug01308433,119
8589,GB85HHKS60637266141217,drug38178634,534
8590,GB85HHKS60637266141217,drug66048138,829
8591,GB85HHKS60637266141217,drug79748780,625
8592,GB85HHKS60637266141217,drug45482502,223
8593,GB85HHKS60637266141217,drug55536073,537
8594,GB85HHKS60637266141217,drug05810291,246
8595,GB85HHKS60637266141217,drug91280893,423
8596,GB85HHKS60637266141217,drug07005824,105
8597,GB85HHKS60637266141217,drug31004220,674
8598,GB85HHKS60637266141217,drug94449822,703
8599,GB85HHKS60637266141217,drug81478514,182
8600,GB85HHKS60637266141217,drug67522019,788
8601,GB85HHKS60637266141217,drug63702156,360
8602,GB85HHKS60637266141217,drug36537068,864
8603,GB85HHKS60637266141217,drug63247565,168
8604,GB85HHKS60637266141217,drug38178634,250
8605,GB85HHKS60637266141217,drug26446547,528
8606,GB85HHKS60637266141217,drug62529365,399
8607,GB85HHKS60637266141217,drug54349650,288
8608,GB85HHKS60637266141217,drug30212688,265
8609,GB85HHKS60637266141217,drug04673408,257
8610,GB85HHKS60637266141217,drug23867758,548
8611,GB85HHKS60637266141217,drug37858179,758
8612,GB85HHKS60637266141217,drug82307868,754
8613,GB85HHKS60637266141217,drug78665699,771
8614,GB85HHKS60637266141217,drug82066062,959
8615,GB85HHKS60637266141217,drug66600541,358
8616,GB85HHKS60637266141217,drug80279068,537
8617,GB85HHKS60637266141217,drug31784573,615
8618,GB85HHKS60637266141217,drug52874741,762
8619,GB85HHKS60637266141217,drug56280364,127
8620,GB85HHKS60637266141217,drug21625060,966
8621,GB85HHKS60637266141217,drug78223950,222
8622,GB85HHKS60637266141217,drug78279223,701
8623,GB85HHKS60637266141217,drug82563585,702
8624,GB85HHKS60637266141217,drug57961255,764
8625,GB85HHKS60637266141217,drug16113015,162
8626,GB85HHKS60637266141217,drug89581438,349
8627,GB85HHKS60637266141217,drug60843760,414
8628,GB85HHKS60637266141217,drug07216213,729
8629,GB85HHKS60637266141217,drug38178634,129
8630,GB85HHKS60637266141217,drug36775507,940
8631,GB85HHKS60637266141217,drug38475368,930
8632,GB85HHKS60637266141217,drug60470010,905
8633,GB06WCTM86993429469943,drug62781800,236
8634,GB06WCTM86993429469943,drug88734576,309
8635,GB06WCTM86993429469943,drug26446547,287
8636,GB06WCTM86993429469943,drug40298825,943
8637,GB06WCTM86993429469943,drug72930892,795
8638,GB06WCTM86993429469943,drug81163762,507
8639,GB06WCTM86993429469943,drug75324698,216
8640,GB06WCTM86993429469943,drug90419812,764
8641,GB06WCTM86993429469943,drug37858179,255
8642,GB06WCTM86993429469943,drug63758054,136
8643,GB06WCTM86993429469943,drug02347912,531
8644,GB06WCTM86993429469943,drug60843760,443
8645,GB06WCTM86993429469943,drug67522019,430
8646,GB06WCTM86993429469943,drug63702156,475
8647,GB06WCTM86993429469943,drug63441802,636
8648,GB06WCTM86993429469943,drug96637593,268
8649,GB06WCTM86993429469943,drug40298825,449
8650,GB06WCTM86993429469943,drug81478514,533
8651,GB06WCTM86993429469943,drug05244287,241
8652,GB06WCTM86993429469943,drug19384863,508
8653,GB06WCTM86993429469943,drug67522019,994
8654,GB06WCTM86993429469943,drug70415612,201
8655,GB06WCTM86993429469943,drug22125507,404
8656,GB06WCTM86993429469943,drug26446547,977
8657,GB06WCTM86993429469943,drug31282017,297
8658,GB06WCTM86993429469943,drug02160115,314
8659,GB06WCTM86993429469943,drug12890255,954
8660,GB06WCTM86993429469943,drug37448561,447
8661,GB06WCTM86993429469943,drug05497454,543
8662,GB06WCTM86993429469943,drug44812263,963
8663,GB06WCTM86993429469943,drug07139598,832
8664,GB06WCTM86993429469943,drug83393358,396
8665,GB06WCTM86993429469943,drug02347912,690
8666,GB06WCTM86993429469943,drug24274852,790
8667,GB06WCTM86993429469943,drug53284600,917
8668,GB06WCTM86993429469943,drug63247565,506
8669,GB06WCTM86993429469943,drug39664051,719
8670,GB06WCTM86993429469943,drug61531215,661
8671,GB06WCTM86993429469943,drug15406590,632
8672,GB06WCTM86993429469943,drug90626067,645
8673,GB06WCTM86993429469943,drug05810291,955
8674,GB06WCTM86993429469943,drug58415733,190
8675,GB06WCTM86993429469943,drug02160115,176
8676,GB06WCTM86993429469943,drug59470267,142
8677,GB06WCTM86993429469943,drug91871275,542
8678,GB06WCTM86993429469943,drug85864856,634
8679,GB06WCTM86993429469943,drug89581438,554
8680,GB06WCTM86993429469943,drug36775507,884
8681,GB06WCTM86993429469943,drug89581438,689
8682,GB06WCTM86993429469943,drug91243812,731
8683,GB06WCTM86993429469943,drug63247565,552
8684,GB06WCTM86993429469943,drug72486597,897
8685,GB06WCTM86993429469943,drug43043958,271
8686,GB06WCTM86993429469943,drug94449822,327
8687,GB06WCTM86993429469943,drug81570454,116
8688,GB06WCTM86993429469943,drug65864098,145
8689,GB06WCTM86993429469943,drug62781800,450
8690,GB06WCTM86993429469943,drug78279223,446
8691,GB06WCTM86993429469943,drug82627058,397
8692,GB06WCTM86993429469943,drug77438058,731
8693,GB06WCTM86993429469943,drug53537447,806
8694,GB06WCTM86993429469943,drug13317331,812
8695,GB06WCTM86993429469943,drug39018649,928
8696,GB06WCTM86993429469943,drug09768543,544
8697,GB06WCTM86993429469943,drug42187806,710
8698,GB06WCTM86993429469943,drug91280893,444
8699,GB06WCTM86993429469943,drug07596964,347
8700,GB06WCTM86993429469943,drug48733458,269
8701,GB06WCTM86993429469943,drug89581438,638
8702,GB06WCTM86993429469943,drug66048138,765
8703,GB06WCTM86993429469943,drug82066062,152
8704,GB06WCTM86993429469943,drug61824010,694
8705,GB06WCTM86993429469943,drug51671051,581
8706,GB06WCTM86993429469943,drug77438058,647
8707,GB06WCTM86993429469943,drug37858179,335
8708,GB06WCTM86993429469943,drug04679172,911
8709,GB06WCTM86993429469943,drug66600541,985
8710,GB06WCTM86993429469943,drug35020578,928
8711,GB06WCTM86993429469943,drug78279223,603
8712,GB06WCTM86993429469943,drug68272647,692
8713,GB06WCTM86993429469943,drug02277240,341
8714,GB06WCTM86993429469943,drug60470010,900
8715,GB06WCTM86993429469943,drug01308433,980
8716,GB06WCTM86993429469943,drug44812263,469
8717,GB06WCTM86993429469943,drug12221745,401
8718,GB06WCTM86993429469943,drug22125507,882
8719,GB06WCTM86993429469943,drug62781800,209
8720,GB06WCTM86993429469943,drug07596964,429
8721,GB06WCTM86993429469943,drug67522019,177
8722,GB06WCTM86993429469943,drug78279223,587
8723,GB06WCTM86993429469943,drug82563585,312
8724,GB06WCTM86993429469943,drug02347912,466
8725,GB06WCTM86993429469943,drug66600541,209
8726,GB06WCTM86993429469943,drug35020578,781
8727,GB06WCTM86993429469943,drug09768543,347
8728,GB06WCTM86993429469943,drug04679172,207
8729,GB06WCTM86993429469943,drug54148048,382
8730,GB06WCTM86993429469943,drug43043958,855
8731,GB06WCTM86993429469943,drug80453208,756
8732,GB06WCTM86993429469943,drug39664051,834
8733,GB06WCTM86993429469943,drug58415733,437
8734,GB06WCTM86993429469943,drug39664051,172
8735,GB06WCTM86993429469943,drug59470267,308
8736,GB06WCTM86993429469943,drug58415733,935
8737,GB06WCTM86993429469943,drug78665699,709
8738,GB06WCTM86993429469943,drug39018649,114
8739,GB06WCTM86993429469943,drug68272647,672
8740,GB06WCTM86993429469943,drug75151645,556
8741,GB06WCTM86993429469943,drug00666374,841
8742,GB06WCTM86993429469943,drug85966482,858
8743,GB06WCTM86993429469943,drug23177871,733
8744,GB06WCTM86993429469943,drug91084545,108
8745,GB06WCTM86993429469943,drug39664051,541
8746,GB06WCTM86993429469943,drug83741951,899
8747,GB06WCTM86993429469943,drug48733458,676
8748,GB06WCTM86993429469943,drug00296038,579
8749,GB06WCTM86993429469943,drug81163762,385
8750,GB06WCTM86993429469943,drug35020578,325
8751,GB06WCTM86993429469943,drug81478514,672
8752,GB06WCTM86993429469943,drug96966044,247
8753,GB06WCTM86993429469943,drug94679120,578
8754,GB06WCTM86993429469943,drug26446547,526
8755,GB06WCTM86993429469943,drug54349650,560
8756,GB06WCTM86993429469943,drug58415733,994
8757,GB06WCTM86993429469943,drug63441802,312
8758,GB06WCTM86993429469943,drug75324698,360
8759,GB06WCTM86993429469943,drug00913164,526
8760,GB06WCTM86993429469943,drug00296038,830
8761,GB06WCTM86993429469943,drug80124078,276
8762,GB06WCTM86993429469943,drug53526540,497
8763,GB06WCTM86993429469943,drug58415733,126
8764,GB06WCTM86993429469943,drug57961255,140
8765,GB06WCTM86993429469943,drug94575323,520
8766,GB06WCTM86993429469943,drug57961255,531
8767,GB06WCTM86993429469943,drug15371560,849
8768,GB06WCTM86993429469943,drug55536073,294
8769,GB06WCTM86993429469943,drug19384863,312
8770,GB06WCTM86993429469943,drug26446547,403
8771,GB06WCTM86993429469943,drug38475368,446
8772,GB06WCTM86993429469943,drug63758054,164
8773,GB06WCTM86993429469943,drug35020578,304
8774,GB06WCTM86993429469943,drug38178634,100
8775,GB06WCTM86993429469943,drug85881884,858
8776,GB06WCTM86993429469943,drug44812263,642
8777,GB06WCTM86993429469943,drug73414681,737
8778,GB06WCTM86993429469943,drug22852205,166
8779,GB06WCTM86993429469943,drug12503070,598
8780,GB06WCTM86993429469943,drug70453034,854
8781,GB06WCTM86993429469943,drug93448178,508
8782,GB06WCTM86993429469943,drug58415733,396
8783,GB06WCTM86993429469943,drug03704639,459
8784,GB06WCTM86993429469943,drug24274852,219
8785,GB06WCTM86993429469943,drug70453034,348
8786,GB06WCTM86993429469943,drug82627058,735
8787,GB06WCTM86993429469943,drug05244287,658
8788,GB06WCTM86993429469943,drug85881884,834
8789,GB06WCTM86993429469943,drug91243812,414
8790,GB06WCTM86993429469943,drug43043958,592
8791,GB06WCTM86993429469943,drug96302910,167
8792,GB06WCTM86993429469943,drug56280364,750
8793,GB06WCTM86993429469943,drug30387515,401
8794,GB06WCTM86993429469943,drug00666374,890
8795,GB06WCTM86993429469943,drug17244244,865
8796,GB06WCTM86993429469943,drug59016069,449
8797,GB06WCTM86993429469943,drug71734989,386
8798,GB06WCTM86993429469943,drug62529365,397
8799,GB06WCTM86993429469943,drug63247565,185
8800,GB06WCTM86993429469943,drug71734989,149
8801,GB06WCTM86993429469943,drug63617689,902
8802,GB06WCTM86993429469943,drug22155948,753
8803,GB06WCTM86993429469943,drug72889619,146
8804,GB06WCTM86993429469943,drug16113015,858
8805,GB06WCTM86993429469943,drug72486597,942
8806,GB06WCTM86993429469943,drug83393358,847
8807,GB06WCTM86993429469943,drug24714877,470
8808,GB06WCTM86993429469943,drug83741951,512
8809,GB06WCTM86993429469943,drug19384863,397
8810,GB06WCTM86993429469943,drug98072057,480
8811,GB06WCTM86993429469943,drug45659690,720
8812,GB06WCTM86993429469943,drug00666374,771
8813,GB06WCTM86993429469943,drug71734989,210
8814,GB06WCTM86993429469943,drug91243812,608
8815,GB06WCTM86993429469943,drug78926509,699
8816,GB06WCTM86993429469943,drug31410335,790
8817,GB06WCTM86993429469943,drug03209257,558
8818,GB06WCTM86993429469943,drug96335857,696
8819,GB06WCTM86993429469943,drug63702156,441
8820,GB06WCTM86993429469943,drug07596964,818
8821,GB06WCTM86993429469943,drug88734576,558
8822,GB06WCTM86993429469943,drug76207815,882
8823,GB06WCTM86993429469943,drug92078413,329
8824,GB06WCTM86993429469943,drug39502094,740
8825,GB06WCTM86993429469943,drug68357658,755
8826,GB06WCTM86993429469943,drug81570454,704
8827,GB06WCTM86993429469943,drug23177871,446
8828,GB06WCTM86993429469943,drug75339562,945
8829,GB06WCTM86993429469943,drug40052861,308
8830,GB06WCTM86993429469943,drug20114367,938
8831,GB06WCTM86993429469943,drug60843760,628
8832,GB06WCTM86993429469943,drug31410335,484
8833,GB06WCTM86993429469943,drug79748780,615
8834,GB06WCTM86993429469943,drug72889619,326
8835,GB06WCTM86993429469943,drug31999410,604
8836,GB06WCTM86993429469943,drug39502094,105
8837,GB06WCTM86993429469943,drug80124078,265
8838,GB06WCTM86993429469943,drug36537068,193
8839,GB06WCTM86993429469943,drug37641146,984
8840,GB06WCTM86993429469943,drug90730092,919
8841,GB06WCTM86993429469943,drug07442995,500
8842,GB06WCTM86993429469943,drug39664051,977
8843,GB06WCTM86993429469943,drug26446547,661
8844,GB06WCTM86993429469943,drug77438058,281
8845,GB06WCTM86993429469943,drug85966482,309
8846,GB06WCTM86993429469943,drug10580707,769
8847,GB06WCTM86993429469943,drug02347912,772
8848,GB06WCTM86993429469943,drug25473605,935
8849,GB06WCTM86993429469943,drug53526540,894
8850,GB06WCTM86993429469943,drug40052861,914
8851,GB06WCTM86993429469943,drug96966044,656
8852,GB06WCTM86993429469943,drug78926509,719
8853,GB06WCTM86993429469943,drug48733458,628
8854,GB06WCTM86993429469943,drug07954108,330
8855,GB06WCTM86993429469943,drug18797701,265
8856,GB06WCTM86993429469943,drug83393358,633
8857,GB06WCTM86993429469943,drug94679120,645
8858,GB06WCTM86993429469943,drug45403330,536
8859,GB06WCTM86993429469943,drug81570454,337
8860,GB06WCTM86993429469943,drug30212688,327
8861,GB06WCTM86993429469943,drug70682915,199
8862,GB06WCTM86993429469943,drug88734576,690
8863,GB06WCTM86993429469943,drug85966482,911
8864,GB06WCTM86993429469943,drug68357658,664
8865,GB06WCTM86993429469943,drug36775507,673
8866,GB06WCTM86993429469943,drug56280364,134
8867,GB06WCTM86993429469943,drug05244287,878
8868,GB06WCTM86993429469943,drug21625060,644
8869,GB06WCTM86993429469943,drug17244244,270
8870,GB06WCTM86993429469943,drug02684192,681
8871,GB06WCTM86993429469943,drug31004220,775
8872,GB06WCTM86993429469943,drug22852205,874
8873,GB06WCTM86993429469943,drug07951190,353
8874,GB06WCTM86993429469943,drug72930892,586
8875,GB06WCTM86993429469943,drug13038472,931
8876,GB06WCTM86993429469943,drug22125507,638
8877,GB06WCTM86993429469943,drug38475368,927
8878,GB06WCTM86993429469943,drug90626067,379
8879,GB06WCTM86993429469943,drug91280893,598
8880,GB06WCTM86993429469943,drug62529365,256
8881,GB06WCTM86993429469943,drug51423551,616
8882,GB06WCTM86993429469943,drug78223950,611
8883,GB06WCTM86993429469943,drug36775507,424
8884,GB06WCTM86993429469943,drug40298825,399
8885,GB06WCTM86993429469943,drug78279223,727
8886,GB06WCTM86993429469943,drug12503070,248
8887,GB06WCTM86993429469943,drug23867758,263
8888,GB06WCTM86993429469943,drug59470267,506
8889,GB06WCTM86993429469943,drug66600541,326
8890,GB06WCTM86993429469943,drug75339562,461
8891,GB06WCTM86993429469943,drug68272647,554
8892,GB06WCTM86993429469943,drug51906948,599
8893,GB06WCTM86993429469943,drug42187806,991
8894,GB06WCTM86993429469943,drug90626067,706
8895,GB06WCTM86993429469943,drug80453208,479
8896,GB06WCTM86993429469943,drug31004220,807
8897,GB06WCTM86993429469943,drug72486597,693
8898,GB06WCTM86993429469943,drug90188947,598
8899,GB06WCTM86993429469943,drug90730092,990
8900,GB06WCTM86993429469943,drug81478514,142
8901,GB06WCTM86993429469943,drug60843760,167
8902,GB06WCTM86993429469943,drug02684192,434
8903,GB06WCTM86993429469943,drug27231500,569
8904,GB06WCTM86993429469943,drug10580707,745
8905,GB06WCTM86993429469943,drug52419621,738
8906,GB06WCTM86993429469943,drug36775507,330
8907,GB06WCTM86993429469943,drug63758054,821
8908,GB06WCTM86993429469943,drug20114367,515
8909,GB06WCTM86993429469943,drug28011682,678
8910,GB06WCTM86993429469943,drug97899020,294
8911,GB06WCTM86993429469943,drug29155903,738
8912,GB06WCTM86993429469943,drug60843760,922
8913,GB06WCTM86993429469943,drug30387515,633
8914,GB06WCTM86993429469943,drug88734576,423
8915,GB06WCTM86993429469943,drug43279241,419
8916,GB06WCTM86993429469943,drug60470010,295
8917,GB06WCTM86993429469943,drug60282545,887
8918,GB06WCTM86993429469943,drug81285006,990
8919,GB06WCTM86993429469943,drug94575323,971
8920,GB06WCTM86993429469943,drug51423551,541
8921,GB06WCTM86993429469943,drug01308433,743
8922,GB06WCTM86993429469943,drug00913164,538
8923,GB06WCTM86993429469943,drug42187806,936
8924,GB06WCTM86993429469943,drug24714877,234
8925,GB06WCTM86993429469943,drug07139598,994
8926,GB06WCTM86993429469943,drug66600541,898
8927,GB06WCTM86993429469943,drug02160115,710
8928,GB06WCTM86993429469943,drug55536073,912
8929,GB06WCTM86993429469943,drug37448561,697
8930,GB06WCTM86993429469943,drug51671051,434
8931,GB06WCTM86993429469943,drug82670597,398
8932,GB06WCTM86993429469943,drug16113015,425
8933,GB06WCTM86993429469943,drug81472369,721
8934,GB06WCTM86993429469943,drug63247565,318
8935,GB06WCTM86993429469943,drug49452730,711
8936,GB06WCTM86993429469943,drug38178634,577
8937,GB06WCTM86993429469943,drug07139598,400
8938,GB06WCTM86993429469943,drug39018649,931
8939,GB06WCTM86993429469943,drug98928200,503
8940,GB06WCTM86993429469943,drug94575323,324
8941,GB06WCTM86993429469943,drug42187806,272
8942,GB06WCTM86993429469943,drug51423551,842
8943,GB06WCTM86993429469943,drug45996863,572
8944,GB06WCTM86993429469943,drug75324698,813
8945,GB06WCTM86993429469943,drug10580707,111
8946,GB06WCTM86993429469943,drug70453034,987
8947,GB06WCTM86993429469943,drug13317331,134
8948,GB06WCTM86993429469943,drug22852205,717
8949,GB06WCTM86993429469943,drug07139598,983
8950,GB06WCTM86993429469943,drug02684192,793
8951,GB06WCTM86993429469943,drug81570454,730
8952,GB06WCTM86993429469943,drug89581438,671
8953,GB06WCTM86993429469943,drug96637593,340
8954,GB06WCTM86993429469943,drug80279068,647
8955,GB06WCTM86993429469943,drug30387515,514
8956,GB06WCTM86993429469943,drug91280893,850
8957,GB06WCTM86993429469943,drug27231500,105
8958,GB06WCTM86993429469943,drug63758054,497
8959,GB06WCTM86993429469943,drug22125507,856
8960,GB06WCTM86993429469943,drug72889619,726
8961,GB06WCTM86993429469943,drug75324698,792
8962,GB06WCTM86993429469943,drug75151645,342
8963,GB06WCTM86993429469943,drug62781800,576
8964,GB06WCTM86993429469943,drug52874741,669
8965,GB06WCTM86993429469943,drug91243812,546
8966,GB06WCTM86993429469943,drug51976255,509
8967,GB06WCTM86993429469943,drug54148048,318
8968,GB06WCTM86993429469943,drug63758054,562
8969,GB06WCTM86993429469943,drug22155948,489
8970,GB06WCTM86993429469943,drug90188947,229
8971,GB06WCTM86993429469943,drug49452730,962
8972,GB06WCTM86993429469943,drug12221745,637
8973,GB06WCTM86993429469943,drug84538864,456
8974,GB06WCTM86993429469943,drug07437342,287
8975,GB06WCTM86993429469943,drug07951190,978
8976,GB06WCTM86993429469943,drug07139598,167
8977,GB06WCTM86993429469943,drug02160115,929
8978,GB06WCTM86993429469943,drug43279241,372
8979,GB06WCTM86993429469943,drug47051621,162
8980,GB06WCTM86993429469943,drug90419812,527
8981,GB06WCTM86993429469943,drug39664051,509
8982,GB06WCTM86993429469943,drug03209257,521
8983,GB06WCTM86993429469943,drug79748780,540
8984,GB06WCTM86993429469943,drug07437342,519
8985,GB06WCTM86993429469943,drug31004220,987
8986,GB06WCTM86993429469943,drug10580707,789
8987,GB06WCTM86993429469943,drug66048138,573
8988,GB06WCTM86993429469943,drug85864856,539
8989,GB06WCTM86993429469943,drug11824657,260
8990,GB06WCTM86993429469943,drug91280893,581
8991,GB06WCTM86993429469943,drug38178634,381
8992,GB06WCTM86993429469943,drug39502094,304
8993,GB06WCTM86993429469943,drug90482731,107
8994,GB06WCTM86993429469943,drug81570454,969
8995,GB06WCTM86993429469943,drug40052861,571
8996,GB06WCTM86993429469943,drug96637593,802
8997,GB06WCTM86993429469943,drug78926509,524
8998,GB06WCTM86993429469943,drug02347912,297
8999,GB06WCTM86993429469943,drug35061861,955
9000,GB06WCTM86993429469943,drug80124078,527
9001,GB06WCTM86993429469943,drug67531332,318
9002,GB06WCTM86993429469943,drug09768543,561
9003,GB06WCTM86993429469943,drug51671051,338
9004,GB06WCTM86993429469943,drug91243812,827
9005,GB06WCTM86993429469943,drug70415612,992
9006,GB06WCTM86993429469943,drug93448178,465
9007,GB06WCTM86993429469943,drug24571234,224
9008,GB06WCTM86993429469943,drug66048138,190
9009,GB06WCTM86993429469943,drug43279241,672
9010,GB06WCTM86993429469943,drug83741951,630
9011,GB06WCTM86993429469943,drug55536073,184
9012,GB06WCTM86993429469943,drug70453034,275
9013,GB06WCTM86993429469943,drug82627058,412
9014,GB06WCTM86993429469943,drug42187806,564
9015,GB06WCTM86993429469943,drug22125507,181
9016,GB06WCTM86993429469943,drug16113015,694
9017,GB06WCTM86993429469943,drug04673408,683
9018,GB06WCTM86993429469943,drug63617689,303
9019,GB06WCTM86993429469943,drug73216940,170
9020,GB06WCTM86993429469943,drug24274852,760
9021,GB06WCTM86993429469943,drug40688589,254
9022,GB06WCTM86993429469943,drug21625060,397
9023,GB06WCTM86993429469943,drug95984926,439
9024,GB06WCTM86993429469943,drug07596964,733
9025,GB06WCTM86993429469943,drug58415733,332
9026,GB06WCTM86993429469943,drug17244244,563
9027,GB06WCTM86993429469943,drug66295327,855
9028,GB06WCTM86993429469943,drug51671051,593
9029,GB06WCTM86993429469943,drug02277240,339
9030,GB06WCTM86993429469943,drug45482502,429
9031,GB06WCTM86993429469943,drug22852205,221
9032,GB06WCTM86993429469943,drug51906948,378
9033,GB06WCTM86993429469943,drug81472369,461
9034,GB06WCTM86993429469943,drug15406590,987
9035,GB06WCTM86993429469943,drug96335857,951
9036,GB06WCTM86993429469943,drug53537447,661
9037,GB06WCTM86993429469943,drug73414681,849
9038,GB06WCTM86993429469943,drug10212486,941
9039,GB06WCTM86993429469943,drug34789896,171
9040,GB06WCTM86993429469943,drug00296038,969
9041,GB06WCTM86993429469943,drug96335857,1000
9042,GB06WCTM86993429469943,drug29155903,871
9043,GB06WCTM86993429469943,drug45482502,827
9044,GB06WCTM86993429469943,drug24714877,804
9045,GB06WCTM86993429469943,drug98928200,896
9046,GB06WCTM86993429469943,drug90730092,884
9047,GB06WCTM86993429469943,drug82627058,191
9048,GB06WCTM86993429469943,drug35020578,761
9049,GB06WCTM86993429469943,drug54349650,578
9050,GB06WCTM86993429469943,drug00913164,681
9051,GB06WCTM86993429469943,drug40298825,256
9052,GB06WCTM86993429469943,drug96335857,790
9053,GB06WCTM86993429469943,drug27231500,485
9054,GB06WCTM86993429469943,drug23177871,703
9055,GB06WCTM86993429469943,drug67522019,345
9056,GB06WCTM86993429469943,drug54349650,320
9057,GB06WCTM86993429469943,drug59470267,305
9058,GB06WCTM86993429469943,drug91084545,783
9059,GB06WCTM86993429469943,drug94575323,732
9060,GB06WCTM86993429469943,drug10580707,536
9061,GB06WCTM86993429469943,drug90419812,683
9062,GB06WCTM86993429469943,drug17244244,801
9063,GB06WCTM86993429469943,drug75151645,177
9064,GB06WCTM86993429469943,drug45996863,283
9065,GB06WCTM86993429469943,drug45659690,363
9066,GB06WCTM86993429469943,drug90419812,245
9067,GB06WCTM86993429469943,drug38475368,820
9068,GB06WCTM86993429469943,drug49452730,750
9069,GB06WCTM86993429469943,drug00666374,1000
9070,GB06WCTM86993429469943,drug12221745,495
9071,GB06WCTM86993429469943,drug48331708,132
9072,GB06WCTM86993429469943,drug15371560,775
9073,GB06WCTM86993429469943,drug31410335,286
9074,GB06WCTM86993429469943,drug45659690,154
9075,GB06WCTM86993429469943,drug73216940,447
9076,GB06WCTM86993429469943,drug25473605,892
9077,GB06WCTM86993429469943,drug88734576,640
9078,GB06WCTM86993429469943,drug83741951,580
9079,GB06WCTM86993429469943,drug75151645,524
9080,GB06WCTM86993429469943,drug93448178,491
9081,GB06WCTM86993429469943,drug60282545,896
9082,GB06WCTM86993429469943,drug81459506,820
9083,GB06WCTM86993429469943,drug63247565,231
9084,GB06WCTM86993429469943,drug80279068,440
9085,GB06WCTM86993429469943,drug92078413,844
9086,GB06WCTM86993429469943,drug28011682,593
9087,GB06WCTM86993429469943,drug72486597,880
